"vocab"
"UNK"
"an"
"ar"
"er"
"on"
"in"
"el"
"ri"
"s "
"n "
"en"
"le"
"ia"
"ra"
" J"
"re"
"ll"
"a "
"na"
"ne"
"ha"
" M"
" A"
"es"
"al"
"z "
"nd"
"li"
"la"
"or"
"is"
"Ma"
"ez"
"o "
"il"
"ic"
"e "
"r "
" C"
" S"
"am"
"ie"
"ni"
"as"
"te"
"at"
" R"
" D"
"ng"
"th"
"he"
"os"
"ma"
"rr"
"ro"
"st"
"ti"
"to"
"ch"
" L"
"nt"
"Jo"
"rt"
"y "
"nn"
"Ca"
"ta"
"Ro"
"ue"
"da"
"so"
"Sa"
"de"
"ey"
"l "
" E"
" K"
"et"
"Ch"
" T"
"ol"
"lo"
"sa"
"it"
"tt"
"se"
"do"
"Ja"
"ad"
" B"
"ea"
"mi"
"dr"
"An"
"rd"
"sh"
"Al"
"be"
"me"
"vi"
"ry"
"ac"
"ck"
"t "
"ci"
"ay"
"Da"
"ve"
"Pa"
"Br"
"ee"
"ur"
"ca"
"ns"
"hi"
"Mi"
"av"
"d "
" G"
"no"
"De"
"ce"
"un"
"ss"
"Ra"
" N"
"nc"
"ir"
"za"
"ai"
"Sh"
"Lo"
"ed"
"Mo"
"di"
"ge"
"va"
"Je"
"rn"
"Co"
"io"
" P"
"co"
"g "
"ho"
"Ha"
"rl"
"ga"
"La"
"om"
"Me"
"h "
"ig"
"ul"
"au"
"Ga"
"ya"
"ah"
"us"
"i "
"gu"
"od"
" H"
"He"
"im"
"Le"
" V"
"ui"
"ly"
"Ba"
"ld"
"id"
"Ri"
"ua"
"Be"
"ob"
"ab"
"Ka"
"mo"
"St"
"Pe"
"yn"
"rs"
"qu"
"ou"
"rc"
"ph"
"ke"
"Wi"
"rg"
"ow"
"ev"
"ny"
"oo"
"Ju"
" F"
"Li"
"Re"
"pe"
"tr"
"Ta"
"Va"
"Vi"
"si"
"Go"
"op"
"Ke"
"Ar"
"oh"
"Na"
"ot"
"ei"
"az"
"k "
"ae"
"hr"
"Do"
"El"
"Mc"
"ag"
"iv"
"rm"
"Wa"
"Di"
"eg"
"hn"
"yl"
"Cr"
"ew"
"iz"
" W"
"ki"
"em"
"m "
"ep"
"Gr"
"wa"
"Lu"
"To"
"oc"
"ba"
" I"
"Ho"
"oy"
"ru"
"Fr"
"ak"
"nz"
"go"
"ls"
"lv"
"Th"
"Ve"
"dy"
"Si"
"So"
"Ni"
"ja"
"ye"
"Bo"
"mm"
"Se"
"eo"
"Hu"
" Y"
"we"
"Gu"
"br"
"Ki"
"hu"
"ec"
"ka"
"rk"
"Su"
"gh"
"Bu"
"ut"
"ud"
"Cl"
"Am"
"bi"
"sc"
"aw"
"eb"
"um"
"ds"
"uz"
"ff"
"Fe"
"mb"
"if"
"kl"
"Te"
"ik"
" O"
"Ge"
"Tr"
"Ed"
"gi"
"ug"
"mp"
"ys"
"Er"
"Ru"
"lt"
"Ti"
"fe"
"Es"
"ex"
"Ne"
"ms"
"ov"
"oa"
"lm"
"ks"
"u "
"Gi"
"As"
"Ad"
"Mu"
"wi"
"nk"
"bo"
"uc"
"hl"
"oe"
"pa"
"No"
"Fa"
"Po"
"rb"
"wn"
"We"
"Hi"
"Du"
"Pr"
"fa"
"ap"
"lb"
"cc"
"Ce"
"Or"
"hy"
"Ya"
"oz"
"dd"
"ej"
"ip"
"Sm"
"a-"
"Ph"
"Fl"
"nu"
"ct"
"Sc"
"Cu"
"ty"
"Qu"
"z-"
"Bl"
"tl"
"ok"
"dw"
"my"
"ef"
"Kr"
"aj"
"ts"
"Yo"
"ub"
"Em"
"xa"
