"vocab"
"UNK"
"er"
"on"
"an"
"ar"
"in"
"ll"
"le"
"en"
"el"
"re"
"al"
"or"
"ne"
"es"
"ra"
"ri"
"il"
"so"
"ez"
"te"
"ch"
"la"
"ro"
"li"
"ns"
"is"
"nd"
"rr"
"am"
"rt"
"de"
"as"
"ma"
"Ma"
"ol"
"ey"
"to"
"it"
"ck"
"ia"
"ng"
"tt"
"he"
"st"
"ie"
"nt"
"na"
"os"
"Ro"
"ha"
"rd"
"Ca"
"ic"
"lo"
"rs"
"ti"
"Co"
"Ha"
"ur"
"at"
"et"
"ke"
"ow"
"ue"
"se"
"no"
"th"
"ve"
"rn"
"Ba"
"ac"
"Br"
"ig"
"Mo"
"nn"
"be"
"ge"
"ea"
"mi"
"od"
"ad"
"me"
"do"
"om"
"oo"
"ee"
"ay"
"Wi"
"Sa"
"ni"
"Mc"
"ta"
"ou"
"St"
"ss"
"ei"
"ld"
"Be"
"us"
"Pa"
"ho"
"hi"
"De"
"Jo"
"un"
"au"
"Pe"
"co"
"La"
"ki"
"Go"
"nc"
"gu"
"Ga"
"He"
"Wa"
"vi"
"av"
"ls"
"ul"
"Ho"
"ed"
"Le"
"Gr"
"ce"
"va"
"pe"
"ga"
"ir"
"dr"
"ot"
"ai"
"da"
"Mi"
"Ri"
"ag"
"za"
"mo"
"Da"
"ms"
"Bo"
"ci"
"Me"
"Lo"
"ry"
"Al"
"rg"
"gh"
"we"
"Sc"
"io"
"sh"
"tr"
"rc"
"im"
"oh"
"rk"
"ob"
"Re"
"hn"
"ew"
"Ch"
"ca"
"Bu"
"sk"
"ff"
"Va"
"Ra"
"ut"
"em"
"Sm"
"id"
"di"
"iv"
"az"
"wa"
"mp"
"ui"
"ru"
"Sh"
"sa"
"op"
"ds"
"nz"
"rm"
"Cr"
"lt"
"We"
"ye"
"ev"
"oc"
"Di"
"ba"
"ak"
"Do"
"ks"
"ug"
"Si"
"Th"
"Ke"
"eg"
"ec"
"Fr"
"tz"
"Ja"
"Po"
"ab"
"ts"
"Fe"
"cc"
"uc"
"Hu"
"rl"
"go"
"nk"
"wi"
"To"
"ov"
"sc"
"um"
"si"
"wn"
"Mu"
"aw"
"qu"
"Du"
"bi"
"oy"
