"vocab"
"UNK"
"an"
"ar"
"er"
"on"
"n "
"in"
"ri"
"el"
"s "
"en"
"ra"
"ha"
"le"
"ia"
" J"
"ll"
" M"
"re"
"ne"
"na"
"li"
" A"
"es"
"a "
"al"
"Ma"
"is"
"am"
"or"
"e "
"il"
"la"
"nd"
"o "
" S"
"ic"
"z "
"ie"
"r "
" C"
" R"
"te"
"at"
"ni"
"th"
" D"
"as"
"ez"
"ma"
"he"
"ng"
"ch"
"ro"
"os"
" L"
"Jo"
"st"
"Ro"
"nn"
"y "
"so"
"rt"
"rr"
"nt"
"ti"
"to"
"l "
"de"
" K"
"Ca"
"et"
" T"
"ol"
"ta"
"Ch"
"it"
"sa"
"ey"
"Sa"
"da"
"se"
"Ja"
" E"
"be"
"ue"
"me"
"tt"
"lo"
"rd"
"An"
" B"
"Da"
"Pa"
"sh"
"vi"
"ad"
"dr"
"Al"
"mi"
"ry"
"t "
"ac"
"Mi"
"ai"
"ee"
"hi"
"ns"
"do"
"i "
"ur"
"ay"
" N"
"d "
"De"
"h "
" G"
"Br"
" P"
"ve"
"ea"
"ho"
"Sh"
"Ra"
"ce"
"ck"
"av"
"us"
"ss"
"ci"
"gu"
"au"
"g "
"La"
"ge"
"om"
"ir"
"nc"
"un"
"Mo"
"rl"
"Ha"
"no"
"Je"
"ed"
"ah"
"Co"
"rn"
"im"
"ig"
"ul"
"id"
"Ba"
"Wi"
"ou"
"ly"
" H"
"Le"
"za"
"ca"
"ph"
"di"
"io"
"ld"
"od"
"Ka"
"oh"
"va"
"Be"
"co"
"rs"
"ga"
"ab"
"ob"
"Me"
"ya"
"Ga"
"St"
" V"
"Ri"
"yn"
"ei"
"ke"
"mo"
"Pe"
"ui"
"oo"
"Li"
"He"
"hn"
"Ke"
"ev"
"Lo"
"rg"
"ow"
" F"
"ye"
"tr"
"ae"
"si"
"Ta"
"Do"
"Na"
"Th"
"k "
"ny"
"Re"
"ua"
"hr"
"m "
" W"
"ot"
"ep"
"rc"
"wa"
"ag"
"qu"
"Ju"
"op"
"Vi"
"Go"
"Va"
"Wa"
"yl"
"ba"
"rm"
"em"
"Di"
"ew"
"ki"
"az"
"iv"
"Ho"
"El"
"Gr"
"hu"
"ak"
"pe"
"iz"
"Ar"
"Fr"
"Si"
"ru"
"eg"
"gh"
"Tr"
"Su"
"ls"
" I"
"eo"
"ud"
"Ni"
"Lu"
"ka"
"go"
"Mc"
"uy"
"Ki"
" Y"
"To"
"ms"
"So"
"bi"
"br"
"mm"
"ut"
"ff"
"Bo"
"rk"
"nz"
"lv"
"aw"
"u "
"ec"
"eb"
"ja"
"Fe"
"Cr"
"Se"
"dy"
"oy"
"if"
"Ng"
"Hu"
"Ge"
"um"
"ik"
"Am"
" O"
"Cl"
"we"
"ug"
"mb"
"Ed"
"mp"
"Bu"
"Ne"
"fe"
"Gu"
"Ve"
"sc"
"Ru"
"uc"
"lt"
"oa"
"wn"
"ks"
"Ti"
"Fa"
"Ph"
"Gi"
"nk"
"Te"
"gi"
"ap"
"ex"
"oc"
"uz"
"lm"
"ds"
"ys"
"Sm"
"Du"
"Er"
"rb"
"bo"
"Mu"
"Pr"
"Ad"
"ov"
"Sc"
"pa"
"Pi"
"We"
"No"
"wi"
"hl"
"hy"
"Po"
"nh"
"lb"
"ip"
"aj"
"cc"
"oe"
"Hi"
"fa"
"As"
"ef"
"ts"
"dd"
"ok"
"Ya"
"ub"
"sk"
"ib"
"Ab"
"Es"
"Or"
"af"
"my"
"Fo"
"dw"
"Bi"
" Z"
"Yo"
"vo"
"ao"
"ek"
"Kr"
"Qu"
"sm"
