"vocab"
"UNK"
"er"
"an"
"on"
"ar"
"in"
"ll"
"en"
"ra"
"le"
"el"
"al"
"ez"
"re"
"es"
"ri"
"or"
"il"
"am"
"ne"
"te"
"so"
"la"
"ha"
"ng"
"as"
"ro"
"li"
"rr"
"nd"
"ia"
"is"
"na"
"de"
"Ma"
"ma"
"ch"
"ns"
"at"
"rt"
"os"
"nt"
"Ro"
"to"
"he"
"ue"
"ti"
"Ca"
"ol"
"st"
"ie"
"gu"
"it"
"lo"
"ey"
"rd"
"Pa"
"ad"
"tt"
"Sa"
"ck"
"ur"
"no"
"do"
"Mo"
"ve"
"Co"
"rs"
"Ha"
"Ba"
"ig"
"ta"
"ac"
"th"
"ic"
"od"
"rn"
"Ch"
"om"
"et"
"ee"
"oo"
"ow"
"me"
"ni"
"un"
"hi"
"ay"
"se"
"mi"
"ou"
"Br"
"ho"
"ke"
"ai"
"Jo"
"Wi"
"De"
"Pe"
"da"
"ea"
"Le"
"sa"
"Ga"
"za"
"ed"
"ga"
"us"
"La"
"nc"
"ye"
"va"
"ir"
"Go"
"Ra"
"dr"
"be"
"co"
"Al"
"Be"
"av"
"nn"
"au"
"ss"
"ge"
"Mc"
"ld"
"vi"
"ci"
"ag"
"He"
"mo"
"ms"
"Da"
"im"
"Ri"
"Lo"
"ce"
"Wa"
"pe"
"Me"
"ui"
"gh"
"Ho"
"ei"
"ul"
"St"
"io"
"sh"
"az"
"rc"
"Mi"
"ot"
"di"
"ki"
"ry"
"ls"
"Gr"
"oh"
"Va"
"iv"
"wa"
"Si"
"ru"
"ca"
"Bo"
"Sh"
"uy"
"nz"
"Re"
"Ja"
"ob"
"ba"
"id"
"ah"
"rg"
"tr"
"hn"
"ab"
"op"
"Bu"
"ew"
"ut"
"Ng"
"Th"
"go"
"mp"
"Di"
"ak"
"qu"
"ks"
"em"
"rk"
"we"
"To"
"ev"
"Do"
"Sm"
"eg"
"Cr"
"Ta"
"Hu"
"si"
"Tr"
"iz"
"ds"
"Fe"
"ya"
"rm"
"Li"
"bi"
"um"
"ug"
"Ar"
"aw"
"a "
"z "
"ap"
"Gu"
"ff"
"wn"
"So"
"Po"
"Sc"
"An"
"Fr"
"Pi"
"lv"
"Se"
