"vocab"
"UNK"
"er"
"an"
"on"
"ar"
"in"
"ll"
"en"
"ra"
"le"
"ez"
"al"
"el"
"re"
"es"
"ri"
"or"
"il"
"am"
"ne"
"te"
"ha"
"la"
"so"
"ng"
"as"
"ro"
"li"
"rr"
"nd"
"ia"
"na"
"is"
"de"
"Ma"
"ma"
"ch"
"at"
"ns"
"rt"
"os"
"nt"
"Ro"
"ti"
"to"
"he"
"ue"
"Ca"
"ol"
"gu"
"ie"
"st"
"lo"
"it"
"Pa"
"ey"
"rd"
"ad"
"Sa"
"tt"
"no"
"do"
"ur"
"ck"
"ve"
"Mo"
"ig"
"ta"
"rs"
"Ba"
"Co"
"Ha"
"ac"
"ic"
"th"
"rn"
"om"
"od"
"me"
"Ch"
"et"
"ni"
"hi"
"ow"
"mi"
"ee"
"oo"
"ou"
"un"
"ay"
"se"
"ho"
"Br"
"De"
"ai"
"Jo"
"Pe"
"ke"
"za"
"da"
"sa"
"ea"
"ye"
"Le"
"va"
"Ga"
"ga"
"Wi"
"ed"
"Go"
"ir"
"us"
"nc"
"La"
"Ra"
"dr"
"Al"
"co"
"Be"
"av"
"be"
"au"
"nn"
"ss"
"ge"
"ci"
"ag"
"Da"
"vi"
"He"
"ld"
"im"
"Ri"
"Me"
"mo"
"ui"
"Mc"
"pe"
"Lo"
"ce"
"ms"
"ei"
"Wa"
"ul"
"io"
"gh"
"az"
"rc"
"Ho"
"di"
"St"
"sh"
"ot"
"ki"
"Va"
"iv"
"Mi"
"ry"
"oh"
"uy"
"ls"
"z "
"Si"
"Gr"
"ru"
"wa"
"Sh"
"ca"
"a "
"nz"
"ah"
"Re"
"Bo"
"ob"
"ba"
"Ja"
"id"
"ab"
"rg"
"Ng"
"op"
"hn"
"tr"
"ut"
"ak"
"go"
"Bu"
"Di"
"qu"
"mp"
"Th"
"ew"
"To"
"em"
"ev"
"we"
"eg"
"Do"
"rk"
"ks"
"Cr"
"Sm"
"Ta"
"si"
"Hu"
"iz"
"Fe"
"ya"
"Tr"
"Li"
"ds"
"o "
"rm"
"bi"
"So"
"Ar"
"Gu"
"ug"
"um"
"lv"
"ap"
"aw"
"s "
"e "
"ud"
"Pi"
"Po"
"ff"
"Fr"
"An"
