vocab
UNK
er
on
an
ar
ll
in
le
en
el
so
ne
or
re
il
es
al
ri
te
ra
ns
ch
la
li
is
am
nd
rt
ro
ey
ng
ez
de
ma
rr
ck
tt
it
as
Ma
to
rs
ha
he
ol
rd
Ha
st
ke
ow
ie
ic
th
Ca
Co
at
ur
nt
ia
se
Ro
lo
et
os
oo
na
Br
Ba
ee
ge
rn
nn
mi
ti
be
Wi
ac
Mo
Mc
ea
ay
St
ve
Jo
me
om
ho
no
un
hi
od
ig
ad
Ho
ue
ss
Wa
ld
Be
ls
ou
He
Pa
au
Sa
ki
us
Ga
ei
do
La
ni
Gr
av
co
ta
Le
Pe
pe
Mi
gh
ul
vi
ms
ed
nc
Da
ry
we
ce
Bo
hn
Sc
rk
oh
ot
Ch
da
va
De
Bu
sh
Go
Sm
ga
ai
ir
ew
Lo
rg
ag
wa
ff
ob
Me
mo
im
Sh
gu
ut
Re
mp
ds
Ri
tr
Ra
za
ks
em
ye
id
We
Th
Al
Hu
lt
ci
dr
rc
op
ug
Ke
rm
ca
nk
oc
ts
Va
ak
ru
Cr
Ja
tz
wn
Do
cc
Ki
Si
sk
aw
Fr
di
ui
um
uc
Ta
ec
rl
io
Hi
ps
Po
eg
oy
wi
ev
Mu
ba
Du
Di
Fo
Li
Wh
mm
An
nz
Wo
Cl
ah
Ne
lm
iv
mb
ov
yl
sa
Gi
sc
ht
bi
az
To
fe
tl
ws
ab
hr
Bl
Fi
Se
Ru
Gu
Ar
lk
ly
eb
go
ap
tc
br
oe
yn
ok
Tr
Pr
gl
ip
Pi
pp
ud
hu
gg
Fe
si
qu
fi
Fa
rb
fo
ph
bb
og
Sp
lv
dd
Fl
bo
Ka
So
dl
ya
hl
dy
ep
Lu
Cu
lb
gs
pa
rp
Ko
iz
kl
af
sl
dg
ze
Bi
ub
Su
Vi
pi
eh
of
No
dw
if
El
bs
ib
Je
Tu
oz
ef
Yo
Ge
hm
gi
bl
Na
Ni
eo
nb
Ve
ek
cl
Ad
wo
ka
oa
Or
lu
ty
Ol
Kr
yd
Te
ua
rv
Ph
Es
ko
ox
gt
po
lc
gr
bu
uz
Sw
tu
uf
nl
zi
by
Ed
Fu
wl
sb
Ti
hy
cg
lf
nr
