"vocab"
"UNK"
"an"
"ar"
"er"
"n "
"in"
"en"
"a "
"ri"
"on"
"i "
" A"
"ra"
" M"
"el"
"ng"
"ha"
"Ma"
"e "
" J"
"li"
"o "
"na"
"la"
"re"
"al"
"le"
"or"
" S"
"r "
"ch"
"ia"
"as"
"ma"
"hi"
"ne"
"is"
"s "
"ie"
"am"
"nd"
"il"
"ni"
"ll"
"at"
"es"
"ic"
"st"
"te"
"ta"
"to"
" C"
"os"
"ro"
" D"
" L"
" R"
"ti"
" H"
"he"
"ol"
" G"
"ur"
"rt"
"de"
"et"
"nt"
" E"
" P"
"us"
"se"
" K"
"l "
"t "
"ou"
"nn"
"ka"
"sa"
" T"
"ad"
"g "
"un"
"ir"
" F"
"ak"
"mi"
"no"
"au"
"An"
"Sa"
"ai"
"Ch"
"Al"
"be"
" B"
"Jo"
"sh"
"rd"
"da"
"lo"
"it"
"ei"
"im"
"io"
"d "
"Ha"
"ul"
"ge"
"ki"
"ik"
"Ka"
"De"
"me"
"y "
"tt"
"di"
"do"
" N"
"ss"
"ed"
"Mi"
"Ca"
"ya"
"vi"
"u "
"Pa"
"rg"
"om"
"dr"
"Ba"
"th"
"ho"
"ns"
"ue"
"ko"
"ac"
"Ro"
"id"
"ah"
"ov"
"va"
"rr"
" V"
"h "
"rn"
"He"
"Be"
"k "
" Y"
"Sh"
"ay"
"Ja"
"av"
"Fr"
"ga"
"so"
"ab"
"Da"
"Mo"
"ba"
" I"
"wa"
"mo"
"ui"
"Ra"
"ea"
"ke"
"ot"
"nc"
"z "
"Ta"
"La"
"ag"
"co"
" W"
"oh"
"ua"
"si"
"ve"
"ig"
"rl"
"ud"
"tr"
"ru"
"em"
"su"
"Li"
"Pe"
"rs"
"eo"
"m "
"Le"
"ez"
"ao"
"Na"
"ce"
"ld"
" O"
"ck"
"gu"
"uk"
"um"
"ci"
"Bo"
"za"
"ey"
"hu"
"St"
"Si"
"Je"
"ev"
"Ga"
"Se"
"ut"
"sc"
"Ar"
"ca"
"sk"
"ob"
"ry"
"Lu"
"To"
"Gu"
"ek"
"Co"
"Ju"
"Ni"
"Vi"
"ts"
"aw"
"Me"
"Ge"
"Va"
"ja"
"Gi"
"az"
"ee"
"Br"
"go"
"gi"
"pe"
"Su"
"Wi"
"rm"
"Wa"
" Z"
"Ko"
"od"
"Re"
"Pi"
"uc"
"rc"
"Ri"
"ug"
"hr"
"iu"
"bi"
"Ya"
"v "
"Ho"
"Mu"
"eg"
"Lo"
"Th"
"ae"
"Fe"
"Zh"
"ji"
"Fa"
"ep"
"oi"
"So"
"qu"
"lm"
"iz"
"Do"
"ph"
"mm"
"rk"
"nk"
"El"
"nu"
"Hu"
"Di"
"ok"
"ec"
"nz"
"mu"
"Ki"
"bo"
"n-"
"br"
"Go"
"Er"
"Gr"
"ze"
"ku"
"Yu"
"Hi"
"oo"
"ap"
"zi"
"Ke"
"iy"
"ls"
"hn"
"ny"
"ye"
"ow"
"lf"
"Ku"
"op"
"hm"
"Ab"
"lu"
"nr"
"ub"
"eb"
"fa"
"af"
"pa"
"gh"
"Sc"
"lt"
"aa"
"mb"
"aj"
"pp"
"lb"
"Ji"
"Ru"
"We"
"No"
"iv"
"ef"
"Bi"
"rb"
"Yo"
"Ad"
"eh"
"wi"
"ly"
"ib"
"ip"
"lv"
"eu"
"oc"
"du"
"Te"
"Po"
"oy"
"yo"
"Ol"
"tu"
"gn"
"é "
"og"
"ff"
"ij"
"Bu"
"Du"
"yu"
"bu"
"Pr"
"tz"
"án"
"Cl"
"ew"
"Ed"
"Am"
"fe"
"uh"
"po"
"Ve"
