"vocab"
"UNK"
"an"
"er"
"ar"
"in"
"en"
"on"
"ng"
"ra"
"el"
"ch"
"al"
"ri"
"ll"
"ma"
"ha"
"re"
"as"
"la"
"ne"
"or"
"le"
"li"
"hi"
"am"
"ni"
"nd"
"at"
"Ma"
"ro"
"es"
"te"
"ta"
"na"
"il"
"ur"
"ie"
"ou"
"is"
"he"
"ia"
"st"
"ol"
"ka"
"de"
"se"
"ak"
"to"
"ti"
"un"
"et"
"no"
"ss"
"os"
"ai"
"ov"
"ki"
"nt"
"da"
"rt"
"ei"
"ad"
"sh"
"Sa"
"au"
"Ba"
"be"
"lo"
"so"
"us"
"it"
"tt"
"ir"
"ns"
"ic"
"Ha"
"ya"
"rd"
"sa"
"ho"
"ge"
"ga"
"Ka"
"im"
"wa"
"Ch"
"ot"
"nn"
"ag"
"mi"
"ba"
"me"
"di"
"va"
"rr"
"Ca"
"ac"
"ay"
"ko"
"ke"
"De"
"sk"
"Be"
"ul"
"rs"
"rg"
"Mo"
"vi"
"ah"
"Pa"
"Bo"
"om"
"Sh"
"do"
"ue"
"La"
"mo"
"ed"
"ck"
"ik"
"rn"
"ez"
"si"
"id"
"Ro"
"em"
"ab"
"ve"
"ev"
"Ta"
"th"
"ig"
"ru"
"Al"
"ey"
"tr"
"Co"
"za"
"ut"
"ui"
"av"
"io"
"Mi"
"Ko"
"Le"
"aw"
"hu"
"Ra"
"ua"
"um"
"Br"
"ld"
"Ga"
"sc"
"ts"
"ud"
"St"
"gu"
"nc"
"Ho"
"He"
"ow"
"Pe"
"Na"
"Da"
"su"
"Me"
"ao"
"Sc"
"Si"
"uc"
"az"
"uk"
"ek"
"od"
"Li"
"co"
"ec"
"ee"
"ea"
"bo"
"ca"
"eg"
"pe"
"nk"
"Se"
"oo"
"Gr"
"bi"
"ls"
"ze"
"Wa"
"Gu"
"rm"
"Go"
"lu"
"Va"
"Su"
"ok"
"ci"
"Ar"
"Mu"
"rk"
"To"
"mb"
"ap"
"Re"
"go"
"gh"
"Po"
"Ku"
"iz"
"ye"
"oc"
"So"
"Ya"
"ji"
"Ki"
"We"
"lm"
"rc"
"gi"
"pa"
"An"
"ub"
"dr"
"zi"
"ob"
"Ja"
"ry"
"ug"
"Bu"
"lt"
"ku"
"Vi"
"eb"
"Fa"
"Wi"
"ja"
"aa"
"oh"
"eu"
"tz"
"e "
"rl"
"ce"
"Ri"
"Pi"
"nz"
"ff"
"iy"
"rb"
"ib"
"oi"
"Do"
"Du"
"og"
"oy"
"Hu"
"wi"
"fe"
"br"
"Bi"
"iu"
"hl"
"Fr"
"op"
"aj"
"Lo"
"mu"
"Fe"
"pi"
"we"
"Ni"
"qu"
"cc"
"eh"
"Jo"
"Zh"
"Di"
"ew"
"iv"
"gl"
"Ru"
"gn"
"ny"
"po"
"hm"
"mp"
"mm"
"Pr"
"Ke"
"No"
"Ve"
"bu"
"oe"
"ae"
"nb"
"ws"
"hr"
"Lu"
"Hi"
"Ji"
"af"
"Gi"
"zh"
"pp"
"uz"
"Th"
"Yo"
"Kr"
"tu"
"Yu"
"ij"
"hn"
"oz"
"yo"
"Fu"
"lb"
"zo"
"Fo"
"Ge"
"eo"
"kh"
"gr"
"zu"
"Te"
"Tr"
"yu"
"fa"
"Za"
"of"
"je"
"ly"
"lv"
"cz"
"Ab"
"Ti"
"l-"
"ds"
"uo"
"ks"
"ip"
"Ne"
"up"
"nh"
"ep"
"Fi"
"n "
"Ju"
"nu"
"ht"
"Vo"
"n-"
"yi"
"fi"
"gg"
"zz"
"án"
"As"
"Xi"
"ef"
"ih"
"Bl"
"rz"
"Kh"
